time_s,sensor_id,axis,acceleration_mps2,velocity_mps
10.2600,STN_B,E,0.025359,0.000039
10.2650,STN_B,E,0.028837,0.000055
10.2700,STN_B,E,0.025934,0.000055
10.2750,STN_B,E,0.026117,0.000052
10.2800,STN_B,E,0.028515,0.000060
10.2850,STN_B,E,0.030725,0.000076
10.2900,STN_B,E,0.028017,0.000077
10.2950,STN_B,E,0.027761,0.000078
10.3000,STN_B,E,0.025041,0.000061
10.3050,STN_B,E,0.028635,0.000060
10.3100,STN_B,E,0.028467,0.000055
10.3150,STN_B,E,0.028116,0.000048
10.3200,STN_B,E,0.031835,0.000060
10.3250,STN_B,E,0.031620,0.000071
10.3300,STN_B,E,0.033623,0.000093
10.3350,STN_B,E,0.031931,0.000113
10.3400,STN_B,E,0.028343,0.000123
10.3450,STN_B,E,0.026559,0.000130
10.3500,STN_B,E,0.022115,0.000121
10.3550,STN_B,E,0.016601,0.000093
10.3600,STN_B,E,0.013704,0.000059
10.3650,STN_B,E,0.015109,0.000045
10.3700,STN_B,E,0.018638,0.000057
10.3750,STN_B,E,0.017312,0.000071
10.3800,STN_B,E,0.013985,0.000075
10.3850,STN_B,E,0.006702,0.000046
10.3900,STN_B,E,0.010701,0.000042
10.3950,STN_B,E,0.010236,0.000041
10.4000,STN_B,E,0.010217,0.000048
10.4050,STN_B,E,0.007588,0.000048
10.4100,STN_B,E,0.004371,0.000039
10.4150,STN_B,E,0.004297,0.000033
10.4200,STN_B,E,0.003649,0.000031
10.4250,STN_B,E,0.003125,0.000032
10.4300,STN_B,E,0.001110,0.000026
10.4350,STN_B,E,-0.000673,0.000014
10.4400,STN_B,E,-0.003085,-0.000010
10.4450,STN_B,E,-0.000187,-0.000018
10.4500,STN_B,E,0.001879,-0.000015
10.4550,STN_B,E,0.003540,-0.000006
10.4600,STN_B,E,0.002938,-0.000004
10.4650,STN_B,E,0.002301,-0.000012
10.4700,STN_B,E,0.001893,-0.000035
10.4750,STN_B,E,0.007836,-0.000041
10.4800,STN_B,E,0.007955,-0.000058
10.4850,STN_B,E,0.014069,-0.000052
10.4900,STN_B,E,0.022694,-0.000012
10.4950,STN_B,E,0.025962,0.000037
10.5000,STN_B,E,0.024568,0.000067
10.5050,STN_B,E,0.018817,0.000062
10.5100,STN_B,E,0.019314,0.000052
10.5150,STN_B,E,0.019837,0.000041
10.5200,STN_B,E,0.023418,0.000047
10.5250,STN_B,E,0.021845,0.000045
10.5300,STN_B,E,0.022940,0.000051
10.5350,STN_B,E,0.021865,0.000052
10.5400,STN_B,E,0.022968,0.000059
10.5450,STN_B,E,0.025960,0.000085
10.5500,STN_B,E,0.021581,0.000090
10.5550,STN_B,E,0.015654,0.000067
10.5600,STN_B,E,0.019609,0.000067
10.5650,STN_B,E,0.012425,0.000032
10.5700,STN_B,E,0.020600,0.000041
10.5750,STN_B,E,0.018804,0.000046
10.5800,STN_B,E,0.018157,0.000050
10.5850,STN_B,E,0.017361,0.000053
10.5900,STN_B,E,0.017369,0.000061
10.5950,STN_B,E,0.017099,0.000071
10.6000,STN_B,E,0.016131,0.000084
10.6050,STN_B,E,0.010536,0.000076
10.6100,STN_B,E,0.008471,0.000062
10.6150,STN_B,E,0.007079,0.000045
10.6200,STN_B,E,0.004635,0.000020
10.6250,STN_B,E,0.003806,-0.000005
10.6300,STN_B,E,0.010370,0.000006
10.6350,STN_B,E,0.009010,0.000014
10.6400,STN_B,E,0.009501,0.000027
10.6450,STN_B,E,0.008909,0.000038
10.6500,STN_B,E,0.009070,0.000049
10.6550,STN_B,E,0.004266,0.000035
10.6600,STN_B,E,0.001902,0.000010
10.6650,STN_B,E,0.005632,0.000003
10.6700,STN_B,E,0.006647,0.000000
10.6750,STN_B,E,0.003949,-0.000016
10.6800,STN_B,E,0.010712,0.000002
10.6850,STN_B,E,0.010113,0.000015
10.6900,STN_B,E,0.010553,0.000028
10.6950,STN_B,E,0.008629,0.000033
10.7000,STN_B,E,0.009244,0.000041
10.7050,STN_B,E,0.008114,0.000044
10.7100,STN_B,E,0.006019,0.000042
10.7150,STN_B,E,0.002525,0.000027
10.7200,STN_B,E,0.005452,0.000035
10.7250,STN_B,E,0.003601,0.000040
10.7300,STN_B,E,0.000310,0.000034
10.7350,STN_B,E,0.000504,0.000038
10.7400,STN_B,E,-0.005511,0.000018
10.7450,STN_B,E,-0.003557,0.000014
10.7500,STN_B,E,-0.003883,0.000015
10.7550,STN_B,E,-0.007379,0.000006
10.7600,STN_B,E,-0.007837,0.000002
10.7650,STN_B,E,-0.009043,-0.000002
10.7700,STN_B,E,-0.008480,0.000002
10.7750,STN_B,E,-0.010844,0.000000
10.7800,STN_B,E,-0.014071,-0.000012
10.7850,STN_B,E,-0.011175,-0.000007
10.7900,STN_B,E,-0.015997,-0.000022
10.7950,STN_B,E,-0.017290,-0.000039
10.8000,STN_B,E,-0.012860,-0.000028
10.8050,STN_B,E,-0.015514,-0.000025
10.8100,STN_B,E,-0.014873,-0.000013
10.8150,STN_B,E,-0.018081,-0.000010
10.8200,STN_B,E,-0.018397,-0.000003
10.8250,STN_B,E,-0.022524,-0.000010
10.8300,STN_B,E,-0.026521,-0.000031
10.8350,STN_B,E,-0.024674,-0.000035
10.8400,STN_B,E,-0.028270,-0.000051
10.8450,STN_B,E,-0.028876,-0.000067
10.8500,STN_B,E,-0.025810,-0.000063
10.8550,STN_B,E,-0.030866,-0.000082
10.8600,STN_B,E,-0.026825,-0.000081
10.8650,STN_B,E,-0.024356,-0.000067
10.8700,STN_B,E,-0.027035,-0.000068
10.8750,STN_B,E,-0.026550,-0.000067
10.8800,STN_B,E,-0.026588,-0.000064
10.8850,STN_B,E,-0.026597,-0.000063
10.8900,STN_B,E,-0.025259,-0.000053
10.8950,STN_B,E,-0.028012,-0.000055
10.9000,STN_B,E,-0.029645,-0.000064
10.9050,STN_B,E,-0.028028,-0.000066
10.9100,STN_B,E,-0.030020,-0.000077
10.9150,STN_B,E,-0.028806,-0.000082
10.9200,STN_B,E,-0.028461,-0.000084
10.9250,STN_B,E,-0.025400,-0.000073
10.9300,STN_B,E,-0.026811,-0.000071
10.9350,STN_B,E,-0.027277,-0.000076
10.9400,STN_B,E,-0.027861,-0.000089
10.9450,STN_B,E,-0.025338,-0.000094
10.9500,STN_B,E,-0.023196,-0.000093
10.9550,STN_B,E,-0.019614,-0.000077
10.9600,STN_B,E,-0.020507,-0.000070
10.9650,STN_B,E,-0.018327,-0.000056
10.9700,STN_B,E,-0.019134,-0.000050
10.9750,STN_B,E,-0.020775,-0.000058
10.9800,STN_B,E,-0.017233,-0.000054
10.9850,STN_B,E,-0.019887,-0.000067
10.9900,STN_B,E,-0.019336,-0.000083
10.9950,STN_B,E,-0.013023,-0.000070
11.0000,STN_B,E,-0.012204,-0.000055
11.0050,STN_B,E,-0.011728,-0.000039
11.0100,STN_B,E,-0.009979,-0.000014
11.0150,STN_B,E,-0.012595,-0.000004
11.0200,STN_B,E,-0.016357,-0.000012
11.0250,STN_B,E,-0.017457,-0.000022
11.0300,STN_B,E,-0.016299,-0.000024
11.0350,STN_B,E,-0.017543,-0.000029
11.0400,STN_B,E,-0.020360,-0.000045
11.0450,STN_B,E,-0.019455,-0.000056
11.0500,STN_B,E,-0.018401,-0.000063
11.0550,STN_B,E,-0.016536,-0.000062
11.0600,STN_B,E,-0.015778,-0.000058
11.0650,STN_B,E,-0.013992,-0.000049
11.0700,STN_B,E,-0.014299,-0.000049
11.0750,STN_B,E,-0.015277,-0.000060
11.0800,STN_B,E,-0.014485,-0.000073
11.0850,STN_B,E,-0.008343,-0.000059
11.0900,STN_B,E,-0.006865,-0.000043
11.0950,STN_B,E,-0.006940,-0.000031
11.1000,STN_B,E,-0.006463,-0.000020
11.1050,STN_B,E,-0.007879,-0.000018
11.1100,STN_B,E,-0.006654,-0.000014
11.1150,STN_B,E,-0.006826,-0.000010
11.1200,STN_B,E,-0.007520,-0.000011
11.1250,STN_B,E,-0.009203,-0.000020
11.1300,STN_B,E,-0.009513,-0.000030
11.1350,STN_B,E,-0.006728,0.196008
11.1400,STN_B,E,-0.006486,0.392044
11.1450,STN_B,E,-0.007110,0.588073
11.1500,STN_B,E,-0.006647,0.784101
0.0000,STN_C,Z,0.011156,-0.002615
0.0200,STN_C,Z,0.113821,-0.003147
0.0400,STN_C,Z,0.065783,-0.005091
0.0600,STN_C,Z,0.237468,-0.003635
0.0800,STN_C,Z,0.235504,-0.003094
0.1000,STN_C,Z,0.740494,0.006205
0.1200,STN_C,Z,0.225649,0.003676
0.1400,STN_C,Z,0.016976,-0.004788
0.1600,STN_C,Z,0.437755,-0.007267
0.1800,STN_C,Z,0.670786,-0.007324
0.2000,STN_C,Z,0.776947,-0.007475
0.2200,STN_C,Z,0.993955,-0.004095
0.2400,STN_C,Z,1.281548,0.003956
0.2600,STN_C,Z,1.356773,0.011427
0.2800,STN_C,Z,1.344023,0.017408
0.3000,STN_C,Z,1.145567,0.019186
0.3200,STN_C,Z,0.765579,0.012947
0.3400,STN_C,Z,1.059065,0.012772
0.3600,STN_C,Z,1.055601,0.012906
0.3800,STN_C,Z,0.787799,0.008104
0.4000,STN_C,Z,0.984975,0.007609
0.4200,STN_C,Z,0.897596,0.005224
0.4400,STN_C,Z,1.092004,0.006775
0.4600,STN_C,Z,1.146679,0.010198
0.4800,STN_C,Z,1.162497,0.014741
0.5000,STN_C,Z,1.216481,0.022842
0.5200,STN_C,Z,0.741957,0.023677
0.5400,STN_C,Z,0.669496,0.024211
0.5600,STN_C,Z,0.654182,0.027131
0.5800,STN_C,Z,-0.451720,0.010811
0.6000,STN_C,Z,-0.127005,0.004174
0.6200,STN_C,Z,0.323493,0.009540
0.6400,STN_C,Z,-0.254119,0.005873
0.6600,STN_C,Z,-0.292691,0.003871
0.6800,STN_C,Z,-0.431593,-0.000222
0.7000,STN_C,Z,-0.279879,-0.001754
0.7200,STN_C,Z,-0.518306,-0.008002
0.7400,STN_C,Z,-0.548151,-0.014504
0.7600,STN_C,Z,0.310421,-0.004965
0.7800,STN_C,Z,-0.214775,-0.006864
0.8000,STN_C,Z,-0.153466,-0.008930
0.8200,STN_C,Z,0.152177,-0.006832
0.8400,STN_C,Z,0.310650,-0.003541
0.8600,STN_C,Z,0.175092,-0.004348
0.8800,STN_C,Z,0.264345,-0.003224
0.9000,STN_C,Z,0.694688,0.005219
0.9200,STN_C,Z,0.470233,0.008433
0.9400,STN_C,Z,0.145104,0.004989
0.9600,STN_C,Z,0.237122,0.004288
0.9800,STN_C,Z,0.429806,0.007886
1.0000,STN_C,Z,0.215815,0.006716
1.0200,STN_C,Z,0.230374,0.005689
1.0400,STN_C,Z,-0.140781,-0.003636
1.0600,STN_C,Z,-0.047908,-0.012668
1.0800,STN_C,Z,0.508734,-0.012012
1.1000,STN_C,Z,0.768675,-0.007212
1.1200,STN_C,Z,0.908088,-0.000937
1.1400,STN_C,Z,0.926780,0.004684
1.1600,STN_C,Z,0.959653,0.008557
1.1800,STN_C,Z,0.957330,0.009672
1.2000,STN_C,Z,0.872328,0.007293
1.2200,STN_C,Z,0.744829,0.001889
1.2400,STN_C,Z,1.061296,0.004232
1.2600,STN_C,Z,1.307821,0.013630
1.2800,STN_C,Z,1.406325,0.027580
1.3000,STN_C,Z,1.005673,0.037113
1.3200,STN_C,Z,0.199392,0.033407
1.3400,STN_C,Z,-0.135478,0.025643
1.3600,STN_C,Z,-0.331380,0.018391
1.3800,STN_C,Z,-0.840210,0.005890
1.4000,STN_C,Z,-0.571333,0.002043
1.4200,STN_C,Z,-0.574886,-0.000543
1.4400,STN_C,Z,-1.154077,-0.014272
1.4600,STN_C,Z,-1.155388,-0.028032
1.4800,STN_C,Z,-0.232254,-0.024279
1.5000,STN_C,Z,0.340005,-0.011363
1.5200,STN_C,Z,-0.021390,-0.007830
1.5400,STN_C,Z,-0.133127,-0.008618
1.5600,STN_C,Z,0.143772,-0.006644
1.5800,STN_C,Z,0.300812,-0.004986
1.6000,STN_C,Z,0.506216,-0.000201
1.6200,STN_C,Z,0.467737,0.005681
1.6400,STN_C,Z,0.234484,0.008236
1.6600,STN_C,Z,0.573022,0.017748
1.6800,STN_C,Z,0.257845,0.021701
1.7000,STN_C,Z,-0.593007,0.011086
1.7200,STN_C,Z,-0.690169,-0.000863
1.7400,STN_C,Z,-0.226701,-0.002728
1.7600,STN_C,Z,-0.227888,-0.004080
1.7800,STN_C,Z,-0.924237,-0.017802
1.8000,STN_C,Z,0.201612,-0.009416
1.8200,STN_C,Z,0.060376,-0.006220
1.8400,STN_C,Z,-0.033546,-0.007181
1.8600,STN_C,Z,-0.205720,-0.012674
1.8800,STN_C,Z,0.462437,-0.006074
1.9000,STN_C,Z,0.589429,0.000422
1.9200,STN_C,Z,0.449510,0.003929
1.9400,STN_C,Z,0.317281,0.004119
1.9600,STN_C,Z,0.407383,0.005262
1.9800,STN_C,Z,0.397403,0.005306
2.0000,STN_C,Z,0.296823,0.003081
2.0200,STN_C,Z,0.397128,0.002993
2.0400,STN_C,Z,0.390636,0.002748
2.0600,STN_C,Z,0.244089,-0.000195
2.0800,STN_C,Z,0.590757,0.004432
2.1000,STN_C,Z,0.524415,0.008606
2.1200,STN_C,Z,0.462694,0.011401
2.1400,STN_C,Z,0.201096,0.008981
2.1600,STN_C,Z,0.089346,0.004962
2.1800,STN_C,Z,-0.039864,-0.001017
2.2000,STN_C,Z,0.369003,0.002908
2.2200,STN_C,Z,0.388639,0.009900
2.2400,STN_C,Z,0.072924,0.012737
2.2600,STN_C,Z,-0.068108,0.013478
2.2800,STN_C,Z,-0.272787,0.010760
2.3000,STN_C,Z,-0.812521,-0.002793
2.3200,STN_C,Z,-0.617012,-0.010736
2.3400,STN_C,Z,-0.161141,-0.007976
2.3600,STN_C,Z,-0.227670,-0.005497
2.3800,STN_C,Z,-0.020077,0.001311
2.4000,STN_C,Z,-0.480996,-0.001681
2.4200,STN_C,Z,-0.404009,-0.004436
2.4400,STN_C,Z,-0.451982,-0.009297
2.4600,STN_C,Z,-0.156448,-0.008888
2.4800,STN_C,Z,0.017743,-0.005530
2.5000,STN_C,Z,-0.160910,-0.007467
2.5200,STN_C,Z,-0.044040,-0.009854
2.5400,STN_C,Z,0.159473,-0.010429
2.5600,STN_C,Z,0.039915,-0.016725
2.5800,STN_C,Z,0.840669,-0.009376
2.6000,STN_C,Z,0.912565,-0.001623
2.6200,STN_C,Z,0.724967,0.001063
2.6400,STN_C,Z,1.213313,0.012517
2.6600,STN_C,Z,1.028605,0.019911
2.6800,STN_C,Z,0.534521,0.017019
2.7000,STN_C,Z,0.496763,0.014811
2.7200,STN_C,Z,0.455599,0.013438
2.7400,STN_C,Z,0.342103,0.010741
2.7600,STN_C,Z,0.241981,0.008336
2.7800,STN_C,Z,0.120967,0.005696
2.8000,STN_C,Z,0.083810,0.003242
2.8200,STN_C,Z,0.252006,0.005261
2.8400,STN_C,Z,0.065694,0.004031
2.8600,STN_C,Z,-0.063532,0.000624
2.8800,STN_C,Z,0.069625,-0.000313
2.9000,STN_C,Z,-0.057749,-0.004857
2.9200,STN_C,Z,0.217090,-0.004965
2.9400,STN_C,Z,0.138315,-0.007707
2.9600,STN_C,Z,0.338426,-0.007753
2.9800,STN_C,Z,0.650948,-0.003408
3.0000,STN_C,Z,0.614232,-0.001394
3.0200,STN_C,Z,0.780825,0.001817
3.0400,STN_C,Z,0.719289,0.002904
3.0600,STN_C,Z,0.865633,0.005945
3.0800,STN_C,Z,0.868418,0.008623
3.1000,STN_C,Z,1.009578,0.014461
3.1200,STN_C,Z,0.663988,0.013864
3.1400,STN_C,Z,0.624376,0.012899
3.1600,STN_C,Z,0.547646,0.011398
3.1800,STN_C,Z,0.482872,0.010183
3.2000,STN_C,Z,0.376066,0.008297
3.2200,STN_C,Z,0.568133,0.012541
3.2400,STN_C,Z,0.220320,0.011029
3.2600,STN_C,Z,0.074609,0.007491
3.2800,STN_C,Z,0.136437,0.005618
3.3000,STN_C,Z,-0.135307,-0.001030
3.3200,STN_C,Z,0.064254,-0.003777
3.3400,STN_C,Z,0.179989,-0.003089
3.3600,STN_C,Z,0.333195,0.000827
3.3800,STN_C,Z,0.153417,0.001478
3.4000,STN_C,Z,0.421004,0.007847
3.4200,STN_C,Z,0.008184,0.005840
3.4400,STN_C,Z,0.137944,0.007031
3.4600,STN_C,Z,-0.090298,0.004221
3.4800,STN_C,Z,-0.047173,0.002803
3.5000,STN_C,Z,-0.074772,0.001114
3.5200,STN_C,Z,-0.237952,-0.003288
3.5400,STN_C,Z,-0.101570,-0.005283
3.5600,STN_C,Z,0.068972,-0.003931
3.5800,STN_C,Z,0.012288,-0.003755
3.6000,STN_C,Z,0.145890,-0.001231
3.6200,STN_C,Z,0.168231,0.001618
3.6400,STN_C,Z,0.170058,0.004290
3.6600,STN_C,Z,-0.069139,0.001971
3.6800,STN_C,Z,0.115300,0.004035
3.7000,STN_C,Z,-0.014375,0.004326
3.7200,STN_C,Z,-0.131296,0.003108
3.7400,STN_C,Z,0.002151,0.005896
3.7600,STN_C,Z,-0.278039,0.004162
3.7800,STN_C,Z,-0.397965,0.000775
3.8000,STN_C,Z,-0.268998,0.000627
3.8200,STN_C,Z,-0.500066,-0.003709
3.8400,STN_C,Z,-0.370794,-0.005293
3.8600,STN_C,Z,-0.442202,-0.007751
3.8800,STN_C,Z,-0.214477,-0.005712
3.9000,STN_C,Z,-0.231148,-0.004276
3.9200,STN_C,Z,-0.214184,-0.002549
3.9400,STN_C,Z,-0.275054,-0.002903
3.9600,STN_C,Z,-0.249605,-0.003361
3.9800,STN_C,Z,-0.262753,-0.004936
4.0000,STN_C,Z,-0.245011,-0.006361
4.0200,STN_C,Z,-0.068482,-0.004575
4.0400,STN_C,Z,-0.063899,-0.003147
4.0600,STN_C,Z,-0.015419,-0.001263
4.0800,STN_C,Z,-0.112163,-0.001983
4.1000,STN_C,Z,-0.071372,-0.002520
4.1200,STN_C,Z,0.010641,-0.001775
4.1400,STN_C,Z,-0.017779,-0.001373
4.1600,STN_C,Z,0.084234,0.001499
4.1800,STN_C,Z,0.054222,0.004113
4.2000,STN_C,Z,-0.066187,0.004339
4.2200,STN_C,Z,-0.180842,0.002072
4.2400,STN_C,Z,-0.279234,-0.002141
4.2600,STN_C,Z,-0.186049,-0.004474
4.2800,STN_C,Z,-0.122714,-0.005217
4.3000,STN_C,Z,0.028692,-0.002638
4.3200,STN_C,Z,0.000243,-0.000508
4.3400,STN_C,Z,-0.026320,0.000871
4.3600,STN_C,Z,-0.077629,0.000586
4.3800,STN_C,Z,-0.092401,-0.000313
4.4000,STN_C,Z,-0.126368,-0.002260
4.4200,STN_C,Z,-0.070951,-0.003066
4.4400,STN_C,Z,0.039757,-0.001662
4.4600,STN_C,Z,-0.026824,-0.001715
4.4800,STN_C,Z,0.061414,-0.000030
4.5000,STN_C,Z,0.012504,0.000654
4.5200,STN_C,Z,0.002495,0.000890
4.5400,STN_C,Z,0.036116,0.001709
4.5600,STN_C,Z,-0.064166,0.000549
4.5800,STN_C,Z,-0.080640,-0.001007
4.6000,STN_C,Z,-0.002897,-0.000868
4.6200,STN_C,Z,-0.025993,-0.001044
4.6400,STN_C,Z,0.026396,0.000036
4.6600,STN_C,Z,0.006190,0.000837
4.6800,STN_C,Z,-0.008204,0.001283
4.7000,STN_C,Z,-0.061293,0.000627
4.7200,STN_C,Z,-0.101808,-0.000715
4.7400,STN_C,Z,-0.025899,-0.000459
4.7600,STN_C,Z,-0.031072,-0.000011
4.7800,STN_C,Z,-0.060164,0.000015
4.8000,STN_C,Z,-0.065213,0.000070
4.8200,STN_C,Z,-0.066351,0.000183
4.8400,STN_C,Z,-0.120826,-0.000932
4.8600,STN_C,Z,-0.073828,-0.001062
4.8800,STN_C,Z,-0.072807,-0.001183
4.9000,STN_C,Z,-0.102394,-0.002035
4.9200,STN_C,Z,-0.032005,-0.001558
4.9400,STN_C,Z,-0.048626,-0.001470
4.9600,STN_C,Z,-0.025246,-0.001022
4.9800,STN_C,Z,0.009165,0.000056
5.0000,STN_C,Z,-0.025603,0.000449
5.0200,STN_C,Z,-0.038029,0.000578
5.0400,STN_C,Z,-0.067178,0.000246
5.0600,STN_C,Z,-0.044604,0.000480
5.0800,STN_C,Z,-0.077911,0.000193
5.1000,STN_C,Z,-0.095011,-0.000229
5.1200,STN_C,Z,-0.092714,-0.000521
5.1400,STN_C,Z,-0.105580,-0.000999
5.1600,STN_C,Z,-0.098240,-0.001332
5.1800,STN_C,Z,-0.094441,-0.001505
5.2000,STN_C,Z,-0.067422,-0.001157
5.2200,STN_C,Z,-0.073343,-0.000959
5.2400,STN_C,Z,-0.067000,-0.000649
5.2600,STN_C,Z,-0.086301,-0.000769
5.2800,STN_C,Z,-0.068077,-0.000550
5.3000,STN_C,Z,-0.079083,-0.000644
5.3200,STN_C,Z,-0.085622,-0.000916
5.3400,STN_C,Z,-0.083606,-0.001218
5.3600,STN_C,Z,-0.085534,-0.001629
5.3800,STN_C,Z,-0.047482,-0.001375
5.4000,STN_C,Z,-0.044437,-0.001108
5.4200,STN_C,Z,-0.037887,-0.000778
5.4400,STN_C,Z,-0.031858,-0.000385
5.4600,STN_C,Z,-0.038258,-0.000181
5.4800,STN_C,Z,-0.043813,-0.000161
5.5000,STN_C,Z,-0.045311,-0.000181
5.5200,STN_C,Z,-0.056982,-0.000460
5.5400,STN_C,Z,-0.053027,-0.000637
5.5600,STN_C,Z,-0.049011,-0.000758
5.5800,STN_C,Z,-0.042639,-0.000778
5.6000,STN_C,Z,-0.031689,-0.000656
5.6200,STN_C,Z,-0.048800,-0.000997
5.6400,STN_C,Z,-0.020240,-0.000925
5.6600,STN_C,Z,-0.025032,-0.001071
5.6800,STN_C,Z,-0.004943,-0.000944
5.7000,STN_C,Z,0.014959,-0.000545
5.7200,STN_C,Z,0.021904,-0.000102
5.7400,STN_C,Z,0.007973,-0.000044
5.7600,STN_C,Z,0.015569,0.000113
5.7800,STN_C,Z,0.020502,0.000317
5.8000,STN_C,Z,0.015780,0.000405
5.8200,STN_C,Z,0.004182,0.000294
5.8400,STN_C,Z,0.006084,0.000258
5.8600,STN_C,Z,0.001306,0.000138
5.8800,STN_C,Z,0.005529,0.000140
5.9000,STN_C,Z,-0.001528,0.000048
5.9200,STN_C,Z,0.003382,0.000095
5.9400,STN_C,Z,0.002354,0.000144
5.9600,STN_C,Z,-0.003465,0.000097
5.9800,STN_C,Z,-0.003060,0.000076
6.0000,STN_C,Z,-0.004109,0.000055
6.0200,STN_C,Z,-0.007735,-0.000031
6.0400,STN_C,Z,-0.003830,-0.000022
6.0600,STN_C,Z,-0.007508,-0.000065
6.0800,STN_C,Z,-0.005265,-0.000055
6.1000,STN_C,Z,-0.005064,-0.000040
6.1200,STN_C,Z,-0.004981,-0.000023
6.1400,STN_C,Z,-0.008473,-0.000079
6.1600,STN_C,Z,-0.007995,-0.000118
6.1800,STN_C,Z,-0.002797,-0.000055
6.2000,STN_C,Z,-0.004996,-0.000039
6.2200,STN_C,Z,-0.005657,-0.000048
6.2400,STN_C,Z,-0.007918,-0.000119
6.2600,STN_C,Z,-0.006333,-0.000186
6.2800,STN_C,Z,-0.003627,-0.000224
6.3000,STN_C,Z,0.000566,-0.000188
6.3200,STN_C,Z,0.003923,-0.000103
6.3400,STN_C,Z,0.004938,-0.000012
6.3600,STN_C,Z,0.004321,0.000050
6.3800,STN_C,Z,0.002612,0.000068
6.4000,STN_C,Z,0.003858,0.000106
6.4200,STN_C,Z,0.001447,0.000100
6.4400,STN_C,Z,0.000713,0.000085
6.4600,STN_C,Z,-0.001494,0.000040
6.4800,STN_C,Z,-0.001345,0.000007
6.5000,STN_C,Z,-0.001742,-0.000026
6.5200,STN_C,Z,0.001306,0.000017
6.5400,STN_C,Z,-0.002144,-0.000006
6.5600,STN_C,Z,0.000263,0.000019
6.5800,STN_C,Z,-0.002132,-0.000006
6.6000,STN_C,Z,-0.003323,-0.000058
6.6200,STN_C,Z,0.000037,-0.000044
6.6400,STN_C,Z,0.000829,-0.000007
6.6600,STN_C,Z,-0.000533,0.000001
6.6800,STN_C,Z,0.000073,0.000027
6.7000,STN_C,Z,-0.001041,0.000029
6.7200,STN_C,Z,-0.002067,0.000007
6.7400,STN_C,Z,-0.001654,-0.000007
6.7600,STN_C,Z,-0.002318,-0.000032
6.7800,STN_C,Z,-0.001253,-0.000036
6.8000,STN_C,Z,-0.002062,-0.000056
6.8200,STN_C,Z,0.000567,-0.000026
6.8400,STN_C,Z,-0.000555,-0.000020
6.8600,STN_C,Z,0.000051,-0.000002
6.8800,STN_C,Z,-0.000136,0.000005
6.9000,STN_C,Z,-0.000350,0.000006
6.9200,STN_C,Z,-0.000539,-0.000001
6.9400,STN_C,Z,-0.001758,-0.000031
6.9600,STN_C,Z,0.000843,-0.000010
6.9800,STN_C,Z,0.000128,-0.000003
7.0000,STN_C,Z,-0.000275,-0.000004
7.0200,STN_C,Z,0.000195,0.000004
7.0400,STN_C,Z,-0.000400,0.000001
7.0600,STN_C,Z,0.000102,0.000006
7.0800,STN_C,Z,-0.000221,0.000007
7.1000,STN_C,Z,0.000044,0.000017
7.1200,STN_C,Z,-0.001209,0.000003
7.1400,STN_C,Z,-0.000909,-0.000002
7.1600,STN_C,Z,0.000043,0.000012
7.1800,STN_C,Z,-0.001850,-0.000009
7.2000,STN_C,Z,-0.000936,-0.000010
7.2200,STN_C,Z,-0.001419,-0.000023
7.2400,STN_C,Z,-0.000245,-0.000015
7.2600,STN_C,Z,-0.001382,-0.000033
7.2800,STN_C,Z,-0.000659,-0.000041
7.3000,STN_C,Z,0.000588,-0.000028
7.3200,STN_C,Z,0.000308,-0.000026
7.3400,STN_C,Z,0.000930,-0.000018
7.3600,STN_C,Z,0.001824,0.000007
7.3800,STN_C,Z,0.000590,0.000003
7.4000,STN_C,Z,0.001405,0.000014
7.4200,STN_C,Z,0.001856,0.000031
7.4400,STN_C,Z,0.000686,0.000025
7.4600,STN_C,Z,-0.000050,0.000006
7.4800,STN_C,Z,0.000852,0.000005
7.5000,STN_C,Z,0.001368,0.000014
7.5200,STN_C,Z,0.000352,0.000006
7.5400,STN_C,Z,0.000484,0.000005
7.5600,STN_C,Z,0.001130,0.000016
7.5800,STN_C,Z,0.001161,0.000025
7.6000,STN_C,Z,-0.000124,0.000009
7.6200,STN_C,Z,-0.000433,-0.000012
7.6400,STN_C,Z,0.000979,-0.000006
7.6600,STN_C,Z,0.001099,-0.000000
7.6800,STN_C,Z,0.000663,-0.000001
7.7000,STN_C,Z,0.000923,0.000006
7.7200,STN_C,Z,0.001184,0.000017
7.7400,STN_C,Z,0.001240,0.000027
7.7600,STN_C,Z,0.000498,0.000021
7.7800,STN_C,Z,-0.000543,-0.000005
7.8000,STN_C,Z,0.000729,-0.000003
7.8200,STN_C,Z,0.000844,0.000005
7.8400,STN_C,Z,0.001231,0.000021
7.8600,STN_C,Z,0.000794,0.000028
7.8800,STN_C,Z,-0.000441,0.000011
7.9000,STN_C,Z,-0.000993,-0.000020
7.9200,STN_C,Z,0.000749,-0.000015
7.9400,STN_C,Z,0.001343,0.000003
7.9600,STN_C,Z,0.000659,0.000011
7.9800,STN_C,Z,0.000476,0.000019
8.0000,STN_C,Z,0.000222,0.000021
8.0200,STN_C,Z,0.000615,0.000028
8.0400,STN_C,Z,-0.000996,0.000005
8.0600,STN_C,Z,-0.000640,-0.000007
8.0800,STN_C,Z,-0.000200,-0.000009
8.1000,STN_C,Z,0.000308,0.000000
8.1200,STN_C,Z,0.000015,0.000006
8.1400,STN_C,Z,-0.001132,-0.000010
8.1600,STN_C,Z,0.000385,0.000006
8.1800,STN_C,Z,-0.000078,0.000009
8.2000,STN_C,Z,-0.001065,-0.000009
